Audiofile,start,end,class
test.wav,7565.02,7565.04,background
test.wav,7565.04,7565.05,foreground
test.wav,7565.05,7565.06,background
test.wav,7565.06,7565.69,foreground
test.wav,7565.69,7565.7,background
test.wav,7565.7,7567.52,foreground
test.wav,7567.52,7567.57,background
test.wav,7567.57,7567.69,foreground
test.wav,7567.69,7567.72,background
test.wav,7567.72,7567.73,foreground
test.wav,7567.73,7567.77,background
test.wav,7567.77,7567.79,foreground
test.wav,7567.79,7567.8,background
test.wav,7567.8,7567.83,foreground
test.wav,7567.83,7567.84,background
test.wav,7567.84,7568.3,foreground
test.wav,7568.3,7568.35,background
test.wav,7568.35,7568.36,foreground
test.wav,7568.36,7568.37,background
test.wav,7568.37,7568.38,foreground
test.wav,7568.38,7568.39,background
test.wav,7568.39,7568.4,foreground
test.wav,7568.4,7568.41,background
test.wav,7568.41,7569.46,foreground
test.wav,7569.46,7569.47,background
test.wav,7569.47,7569.48,foreground
test.wav,7569.48,7569.49,background
test.wav,7569.49,7569.5,foreground
test.wav,7569.5,7569.52,background
test.wav,7569.52,7569.55,foreground
test.wav,7569.55,7569.61,background
test.wav,7569.61,7569.7,foreground
test.wav,7569.7,7569.84,background
test.wav,7569.84,7570.01,foreground
test.wav,7570.01,7570.11,background
test.wav,7570.11,7570.12,foreground
test.wav,7570.12,7570.13,background
test.wav,7570.13,7570.14,foreground
test.wav,7570.14,7570.22,background
test.wav,7570.22,7570.23,foreground
test.wav,7570.23,7570.25,background
test.wav,7570.25,7570.3,foreground
test.wav,7570.3,7570.32,background
test.wav,7570.32,7570.34,foreground
test.wav,7570.34,7570.41,background
test.wav,7570.41,7570.44,foreground
test.wav,7570.44,7570.45,background
test.wav,7570.45,7570.48,foreground
test.wav,7570.48,7570.49,background
test.wav,7570.49,7570.54,foreground
test.wav,7570.54,7570.66,background
test.wav,7570.66,7570.83,foreground
test.wav,7570.83,7570.87,background
test.wav,7570.87,7571.78,foreground
test.wav,7571.78,7571.79,background
test.wav,7571.79,7573.17,foreground
test.wav,7573.17,7573.19,background
test.wav,7573.19,7573.3,foreground
test.wav,7573.3,7573.31,background
test.wav,7573.31,7573.35,foreground
test.wav,7573.35,7573.41,background
test.wav,7573.41,7573.42,foreground
test.wav,7573.42,7573.43,background
test.wav,7573.43,7573.44,foreground
test.wav,7573.44,7573.46,background
test.wav,7573.46,7573.47,foreground
test.wav,7573.47,7573.48,background
test.wav,7573.48,7573.49,foreground
test.wav,7573.49,7573.5,background
test.wav,7573.5,7573.59,foreground
test.wav,7573.59,7573.61,background
test.wav,7573.61,7574.16,foreground
test.wav,7574.16,7574.17,background
test.wav,7574.17,7575.48,foreground
test.wav,7575.48,7575.49,background
test.wav,7575.49,7575.61,foreground
test.wav,7575.61,7575.62,background
test.wav,7575.62,7577.29,foreground
test.wav,7577.29,7577.3,background
test.wav,7577.3,7577.31,foreground
test.wav,7577.31,7577.33,background
test.wav,7577.33,7577.6,foreground
test.wav,7577.6,7577.61,background
test.wav,7577.61,7577.64,foreground
test.wav,7577.64,7577.65,background
test.wav,7577.65,7580.71,foreground
test.wav,7580.71,7580.72,background
test.wav,7580.72,7580.77,foreground
test.wav,7580.77,7580.78,background
test.wav,7580.78,7581.6,foreground
test.wav,7581.6,7581.68,background
test.wav,7581.68,7581.69,foreground
test.wav,7581.69,7581.7,background
test.wav,7581.7,7592.02,foreground
test.wav,7592.02,7592.05,background
test.wav,7592.05,7592.41,foreground
test.wav,7592.41,7592.43,background
test.wav,7592.43,7592.44,foreground
test.wav,7592.44,7592.47,background
test.wav,7592.47,7592.48,foreground
test.wav,7592.48,7592.49,background
test.wav,7592.49,7593.78,foreground
test.wav,7593.78,7593.79,background
test.wav,7593.79,7596.75,foreground
test.wav,7596.75,7596.76,background
test.wav,7596.76,7598.67,foreground
test.wav,7598.67,7598.68,background
test.wav,7598.68,7599.74,foreground
test.wav,7599.74,7599.76,background
test.wav,7599.76,7600.61,foreground
test.wav,7600.61,7600.62,background
test.wav,7600.62,7602.22,foreground
test.wav,7602.22,7602.23,background
test.wav,7602.23,7603.3,foreground
test.wav,7603.3,7603.31,background
test.wav,7603.31,7603.56,foreground
test.wav,7603.56,7603.57,background
test.wav,7603.57,7603.58,foreground
test.wav,7603.58,7603.59,background
test.wav,7603.59,7605.01,foreground
test.wav,7605.01,7605.02,background
test.wav,7605.02,7605.1,foreground
test.wav,7605.1,7605.11,background
test.wav,7605.11,7605.17,foreground
test.wav,7605.17,7605.18,background
test.wav,7605.18,7608.71,foreground
test.wav,7608.71,7608.72,background
test.wav,7608.72,7609.08,foreground
test.wav,7609.08,7609.1,background
test.wav,7609.1,7609.11,foreground
test.wav,7609.11,7609.12,background
test.wav,7609.12,7609.13,foreground
test.wav,7609.13,7609.16,background
test.wav,7609.16,7612.42,foreground
test.wav,7612.42,7612.43,background
test.wav,7612.43,7612.45,foreground
test.wav,7612.45,7612.46,background
test.wav,7612.46,7612.66,foreground
test.wav,7612.66,7612.67,background
test.wav,7612.67,7614.95,foreground
test.wav,7614.95,7614.96,background
test.wav,7614.96,7618.91,foreground
test.wav,7618.91,7618.92,background
test.wav,7618.92,7618.93,foreground
test.wav,7618.93,7618.94,background
test.wav,7618.94,7619.33,foreground
test.wav,7619.33,7619.39,background
test.wav,7619.39,7619.4,foreground
test.wav,7619.4,7619.44,background
test.wav,7619.44,7619.45,foreground
test.wav,7619.45,7619.47,background
test.wav,7619.47,7619.48,foreground
test.wav,7619.48,7619.5,background
test.wav,7619.5,7619.51,foreground
test.wav,7619.51,7619.61,background
test.wav,7619.61,7622.98,foreground
test.wav,7622.98,7622.99,background
test.wav,7622.99,7626.12,foreground
test.wav,7626.12,7626.13,background
test.wav,7626.13,7627.09,foreground
test.wav,7627.09,7627.1,background
test.wav,7627.1,7627.13,foreground
test.wav,7627.13,7627.19,background
test.wav,7627.19,7627.2,foreground
test.wav,7627.2,7627.23,background
test.wav,7627.23,7627.25,foreground
test.wav,7627.25,7627.27,background
test.wav,7627.27,7627.29,foreground
test.wav,7627.29,7627.3,background
test.wav,7627.3,7627.32,foreground
test.wav,7627.32,7627.33,background
test.wav,7627.33,7627.41,foreground
test.wav,7627.41,7627.42,background
test.wav,7627.42,7627.45,foreground
test.wav,7627.45,7627.46,background
test.wav,7627.46,7627.49,foreground
test.wav,7627.49,7627.52,background
test.wav,7627.52,7627.6,foreground
test.wav,7627.6,7627.63,background
test.wav,7627.63,7628.01,foreground
test.wav,7628.01,7628.03,background
test.wav,7628.03,7628.06,foreground
test.wav,7628.06,7628.12,background
test.wav,7628.12,7628.13,foreground
test.wav,7628.13,7628.15,background
test.wav,7628.15,7628.16,foreground
test.wav,7628.16,7628.31,background
test.wav,7628.31,7628.33,foreground
test.wav,7628.33,7628.34,background
test.wav,7628.34,7628.43,foreground
test.wav,7628.43,7628.44,background
test.wav,7628.44,7628.45,foreground
test.wav,7628.45,7628.52,background
test.wav,7628.52,7628.53,foreground
test.wav,7628.53,7628.55,background
test.wav,7628.55,7628.7,foreground
test.wav,7628.7,7628.75,background
test.wav,7628.75,7629.29,foreground
test.wav,7629.29,7629.3,background
test.wav,7629.3,7630.41,foreground
test.wav,7630.41,7630.59,background
test.wav,7630.59,7630.61,foreground
test.wav,7630.61,7630.62,background
test.wav,7630.62,7631.82,foreground
test.wav,7631.82,7631.83,background
test.wav,7631.83,7632.19,foreground
test.wav,7632.19,7632.2,background
test.wav,7632.2,7633.1,foreground
test.wav,7633.1,7633.11,background
test.wav,7633.11,7633.8,foreground
test.wav,7633.8,7633.81,background
test.wav,7633.81,7633.83,foreground
test.wav,7633.83,7633.84,background
test.wav,7633.84,7634.51,foreground
test.wav,7634.51,7634.52,background
test.wav,7634.52,7634.56,foreground
test.wav,7634.56,7634.57,background
test.wav,7634.57,7636.15,foreground
test.wav,7636.15,7636.16,background
test.wav,7636.16,7636.6,foreground
test.wav,7636.6,7636.61,background
test.wav,7636.61,7638.73,foreground
test.wav,7638.73,7638.74,background
test.wav,7638.74,7643.3,foreground
test.wav,7643.3,7643.31,background
test.wav,7643.31,7644.04,foreground
test.wav,7644.04,7644.16,background
test.wav,7644.16,7644.19,foreground
test.wav,7644.19,7644.2,background
test.wav,7644.2,7644.22,foreground
test.wav,7644.22,7644.25,background
test.wav,7644.25,7644.28,foreground
test.wav,7644.28,7644.29,background
test.wav,7644.29,7644.96,foreground
test.wav,7644.96,7644.97,background
test.wav,7644.97,7644.99,foreground
test.wav,7644.99,7645.0,background
test.wav,7645.0,7645.65,foreground
test.wav,7645.65,7645.75,background
test.wav,7645.75,7646.67,foreground
test.wav,7646.67,7646.69,background
test.wav,7646.69,7647.23,foreground
test.wav,7647.23,7647.24,background
test.wav,7647.24,7647.3,foreground
test.wav,7647.3,7647.33,background
test.wav,7647.33,7647.35,foreground
test.wav,7647.35,7647.36,background
test.wav,7647.36,7647.4,foreground
test.wav,7647.4,7647.41,background
test.wav,7647.41,7647.43,foreground
test.wav,7647.43,7647.44,background
test.wav,7647.44,7647.83,foreground
test.wav,7647.83,7647.85,background
test.wav,7647.85,7647.97,foreground
test.wav,7647.97,7647.98,background
test.wav,7647.98,7647.99,foreground
test.wav,7647.99,7648.0,background
test.wav,7648.0,7648.36,foreground
test.wav,7648.36,7648.37,background
test.wav,7648.37,7648.38,foreground
test.wav,7648.38,7648.39,background
test.wav,7648.39,7650.04,foreground
test.wav,7650.04,7650.09,background
test.wav,7650.09,7650.14,foreground
test.wav,7650.14,7650.16,background
test.wav,7650.16,7650.55,foreground
test.wav,7650.55,7650.56,background
test.wav,7650.56,7650.6,foreground
test.wav,7650.6,7650.63,background
test.wav,7650.63,7650.67,foreground
test.wav,7650.67,7650.68,background
test.wav,7650.68,7650.69,foreground
test.wav,7650.69,7650.7,background
test.wav,7650.7,7650.72,foreground
test.wav,7650.72,7650.75,background
test.wav,7650.75,7651.05,foreground
test.wav,7651.05,7651.16,background
test.wav,7651.16,7651.18,foreground
test.wav,7651.18,7651.21,background
test.wav,7651.21,7651.23,foreground
test.wav,7651.23,7651.32,background
test.wav,7651.32,7651.34,foreground
test.wav,7651.34,7651.35,background
test.wav,7651.35,7651.36,foreground
test.wav,7651.36,7651.4,background
test.wav,7651.4,7651.41,foreground
test.wav,7651.41,7651.42,background
test.wav,7651.42,7651.43,foreground
test.wav,7651.43,7651.47,background
test.wav,7651.47,7651.49,foreground
test.wav,7651.49,7651.5,background
test.wav,7651.5,7651.51,foreground
test.wav,7651.51,7651.62,background
test.wav,7651.62,7651.63,foreground
test.wav,7651.63,7651.64,background
test.wav,7651.64,7651.65,foreground
test.wav,7651.65,7651.66,background
test.wav,7651.66,7651.67,foreground
test.wav,7651.67,7651.68,background
test.wav,7651.68,7651.69,foreground
test.wav,7651.69,7651.7,background
test.wav,7651.7,7651.71,foreground
test.wav,7651.71,7651.72,background
test.wav,7651.72,7651.75,foreground
test.wav,7651.75,7651.76,background
test.wav,7651.76,7651.82,foreground
test.wav,7651.82,7651.84,background
test.wav,7651.84,7651.89,foreground
test.wav,7651.89,7651.9,background
test.wav,7651.9,7652.64,foreground
test.wav,7652.64,7652.66,background
test.wav,7652.66,7652.89,foreground
test.wav,7652.89,7652.92,background
test.wav,7652.92,7653.03,foreground
test.wav,7653.03,7653.04,background
test.wav,7653.04,7653.05,foreground
test.wav,7653.05,7653.06,background
test.wav,7653.06,7653.09,foreground
test.wav,7653.09,7653.11,background
test.wav,7653.11,7653.19,foreground
test.wav,7653.19,7653.26,background
test.wav,7653.26,7653.27,foreground
test.wav,7653.27,7653.31,background
test.wav,7653.31,7653.34,foreground
test.wav,7653.34,7653.35,background
test.wav,7653.35,7653.37,foreground
test.wav,7653.37,7653.96,background
test.wav,7653.96,7653.97,foreground
test.wav,7653.97,7653.98,background
test.wav,7653.98,7656.98,foreground
test.wav,7656.98,7657.0,background
test.wav,7657.0,7657.01,foreground
test.wav,7657.01,7657.02,background
test.wav,7657.02,7657.79,foreground
test.wav,7657.79,7657.81,background
test.wav,7657.81,7657.85,foreground
test.wav,7657.85,7657.93,background
test.wav,7657.93,7657.94,foreground
test.wav,7657.94,7657.98,background
test.wav,7657.98,7657.99,foreground
test.wav,7657.99,7658.25,background
test.wav,7658.25,7658.26,foreground
test.wav,7658.26,7658.27,background
test.wav,7658.27,7658.31,foreground
test.wav,7658.31,7658.42,background
test.wav,7658.42,7658.43,foreground
test.wav,7658.43,7658.47,background
test.wav,7658.47,7658.48,foreground
test.wav,7658.48,7658.49,background
test.wav,7658.49,7658.51,foreground
test.wav,7658.51,7658.53,background
test.wav,7658.53,7658.98,foreground
test.wav,7658.98,7658.99,background
test.wav,7658.99,7659.46,foreground
test.wav,7659.46,7659.47,background
test.wav,7659.47,7659.5,foreground
test.wav,7659.5,7659.51,background
test.wav,7659.51,7660.72,foreground
test.wav,7660.72,7660.75,background
test.wav,7660.75,7667.31,foreground
test.wav,7667.31,7667.33,background
test.wav,7667.33,7667.34,foreground
test.wav,7667.34,7667.38,background
test.wav,7667.38,7667.69,foreground
test.wav,7667.69,7667.71,background
test.wav,7667.71,7667.74,foreground
test.wav,7667.74,7667.75,background
test.wav,7667.75,7667.77,foreground
test.wav,7667.77,7667.78,background
test.wav,7667.78,7668.14,foreground
test.wav,7668.14,7668.15,background
test.wav,7668.15,7668.74,foreground
test.wav,7668.74,7668.75,background
test.wav,7668.75,7669.18,foreground
test.wav,7669.18,7669.2,background
test.wav,7669.2,7669.45,foreground
test.wav,7669.45,7669.5,background
test.wav,7669.5,7669.52,foreground
test.wav,7669.52,7669.56,background
test.wav,7669.56,7669.58,foreground
test.wav,7669.58,7669.6,background
test.wav,7669.6,7680.01,foreground
test.wav,7680.01,7680.02,background
test.wav,7680.02,7681.66,foreground
test.wav,7681.66,7681.67,background
test.wav,7681.67,7681.68,foreground
test.wav,7681.68,7681.69,background
test.wav,7681.69,7689.77,foreground
test.wav,7689.77,7689.78,background
test.wav,7689.78,7691.43,foreground
test.wav,7691.43,7691.44,background
test.wav,7691.44,7691.5,foreground
test.wav,7691.5,7691.51,background
test.wav,7691.51,7691.59,foreground
test.wav,7691.59,7691.6,background
test.wav,7691.6,7691.61,foreground
test.wav,7691.61,7691.62,background
test.wav,7691.62,7708.29,foreground
test.wav,7708.29,7708.32,background
test.wav,7708.32,7708.33,foreground
test.wav,7708.33,7708.34,background
test.wav,7708.34,7708.35,foreground
test.wav,7708.35,7708.37,background
test.wav,7708.37,7709.88,foreground
test.wav,7709.88,7709.89,background
test.wav,7709.89,7709.9,foreground
test.wav,7709.9,7709.91,background
test.wav,7709.91,7710.91,foreground
test.wav,7710.91,7710.92,background
test.wav,7710.92,7711.76,foreground
test.wav,7711.76,7711.77,background
test.wav,7711.77,7711.79,foreground
test.wav,7711.79,7711.8,background
test.wav,7711.8,7713.22,foreground
test.wav,7713.22,7713.24,background
test.wav,7713.24,7713.25,foreground
test.wav,7713.25,7713.26,background
test.wav,7713.26,7713.28,foreground
test.wav,7713.28,7713.29,background
test.wav,7713.29,7714.34,foreground
test.wav,7714.34,7714.35,background
test.wav,7714.35,7714.36,foreground
test.wav,7714.36,7714.42,background
test.wav,7714.42,7716.72,foreground
test.wav,7716.72,7716.74,background
test.wav,7716.74,7716.76,foreground
test.wav,7716.76,7716.77,background
test.wav,7716.77,7718.73,foreground
test.wav,7718.73,7718.74,background
test.wav,7718.74,7719.55,foreground
test.wav,7719.55,7719.57,background
test.wav,7719.57,7720.86,foreground
test.wav,7720.86,7720.87,background
test.wav,7720.87,7721.85,foreground
test.wav,7721.85,7721.86,background
test.wav,7721.86,7722.9,foreground
test.wav,7722.9,7722.94,background
test.wav,7722.94,7722.95,foreground
test.wav,7722.95,7722.97,background
test.wav,7722.97,7722.98,foreground
test.wav,7722.98,7722.99,background
test.wav,7722.99,7723.27,foreground
test.wav,7723.27,7723.31,background
test.wav,7723.31,7723.33,foreground
test.wav,7723.33,7723.36,background
test.wav,7723.36,7723.37,foreground
test.wav,7723.37,7723.4,background
test.wav,7723.4,7723.42,foreground
test.wav,7723.42,7723.43,background
test.wav,7723.43,7723.48,foreground
test.wav,7723.48,7723.5,background
test.wav,7723.5,7723.51,foreground
test.wav,7723.51,7723.53,background
test.wav,7723.53,7723.62,foreground
test.wav,7723.62,7723.63,background
test.wav,7723.63,7724.38,foreground
test.wav,7724.38,7724.39,background
test.wav,7724.39,7726.11,foreground
test.wav,7726.11,7726.12,background
test.wav,7726.12,7727.8,foreground
test.wav,7727.8,7727.81,background
test.wav,7727.81,7727.82,foreground
test.wav,7727.82,7727.83,background
test.wav,7727.83,7727.85,foreground
test.wav,7727.85,7727.86,background
test.wav,7727.86,7727.87,foreground
test.wav,7727.87,7727.89,background
test.wav,7727.89,7727.91,foreground
test.wav,7727.91,7727.92,background
test.wav,7727.92,7727.98,foreground
test.wav,7727.98,7728.01,background
test.wav,7728.01,7728.02,foreground
test.wav,7728.02,7728.03,background
test.wav,7728.03,7728.05,foreground
test.wav,7728.05,7728.06,background
test.wav,7728.06,7728.09,foreground
test.wav,7728.09,7728.1,background
test.wav,7728.1,7728.13,foreground
test.wav,7728.13,7728.16,background
test.wav,7728.16,7728.18,foreground
test.wav,7728.18,7728.2,background
